"","genes","QEp","pval","tau2","I2","num_exp","qval"
"77","UCP3",0.000624616160924073,0.987951661538749,0.0237465879800295,79.8920257342223,7,0.998361327736296
"78","C8G",2.15270130319834e-08,0.617212513855685,0.0641735865421677,92.9820808040943,7,0.920913769209224
"79","INPP5A",0.000201271606973763,0.0304484726043653,0.0449096569149627,87.3915176045546,7,0.355426158466299
"80","CDK4",1.44005216773852e-12,0.226309481710736,0.0526675323861494,94.0144000813481,7,0.747523024472439
"81","TIMP3",1.25029950427919e-05,0.074720498401132,0.0728683937984988,83.370614267301,7,0.535370610284679
"82","PEBP1",2.768406647681e-07,0.0848231214264908,0.043092295441607,92.013294131611,7,0.562101586933557
"83","KLHDC10",7.80653539010519e-09,0.731390406339509,0.0720204531268744,94.2279865131401,7,0.950159654802396
"84","PKMYT1",6.07229555803013e-09,0.872134660277909,0.0670226568774125,91.2308013869826,7,0.979083341125954
"85","KTN1",1.61459124563322e-07,0.144473090075195,0.0446661595320751,86.7255017467681,7,0.665513337092331
"86","PPP1R10",2.02890576160281e-21,0.367560325125891,0.0943977302977814,93.7335391870309,7,0.836136483540087
"87","PWP1",0.0107159669259073,0.00123282017904225,3.88952363399315e-05,1.89028988746724,7,0.0590229975606632
"88","PNLIPRP2",0.000182399755441399,0.289109788922656,0.0267586054961643,83.2889158501951,7,0.797137835252645
"89","PON2",3.25741280591666e-14,0.0457674966204956,0.106322624636918,93.1886931610655,7,0.437646550942396
"90","PLEK",0.000235592881564975,0.229666985814705,0.113139130765338,85.7656952139037,7,0.75035349375591
"91","SLC9A3",1.5875000360487e-05,0.881554946377451,0.0326915264966901,88.6220327358453,7,0.98036350821499
"92","ITGB7",2.26781046527293e-14,0.144804990048396,0.126452117482076,91.2663410836038,7,0.665662764739487
"93","POLD2",0.00370823650141297,0.038052781822805,0.0211358592277202,78.1272314652402,7,0.399752693386337
"94","CENPA /// SLC35F6",0.00091081098125198,0.47160430640224,0.0295094588521311,82.048679090868,4,0.877481150998773
"95","CCL3 /// CCL3L1 /// CCL3L3",0.00250431072903091,0.0787471445783674,0.29784482777448,76.3909759575566,4,0.541818109806361
"96","EBNA1BP2 /// MIR6733",0.00304370734599746,0.156368905965049,0.109863476745247,88.0266024674779,4,0.677259512418249
"97","LRP1",6.76201490030041e-06,0.00245973266681899,0.0343479110133349,88.107539786254,7,0.0900376089976325
"98","CPS1",0.00987662217629282,0.0260158085076756,0.0119043223379513,70.1751039441288,7,0.329229503158043
"99","SLC22A16",8.70700036724479e-05,0.490126464399769,0.0620989770566294,82.6326461904508,6,0.883056602455567
"100","LGALS9",0.00866553767554172,0.318099968147164,0.0362482301831645,73.9144927094112,6,0.811863884888137
"101","TCF19",3.06642683674537e-05,0.380879984592835,0.0209392623706739,83.7158932406049,6,0.84355668839302
"102","MAGEA11",0.0184720491461988,0.450908314977736,0.0126826028345192,78.1669481231337,7,0.870883664531473
"103","CRABP2",0.03788817956811,0.18394861069766,0.0215149199139629,56.1330482886045,7,0.707183186017213
"104","TPM1",1.58078958690192e-08,0.819022734380919,0.172464240335934,95.4665323950679,7,0.96854348112708
"105","PTPN11",3.07751607397025e-17,0.776889893567022,0.0800624577182635,94.437649323388,7,0.957074082482098
"106","DMPK",0.00231848974642555,0.00649827732009953,0.0219343089283967,78.8224837189211,7,0.158223769491109
"107","MEF2A",2.13511621137429e-14,0.424289717589531,0.0606316047543902,93.3464865427556,7,0.862217897104632
"108","UBB",5.21739651127983e-19,0.86266651728797,0.0700739947324507,95.7321463990684,7,0.97813162636613
"109","ST3GAL2",2.63931769569874e-06,0.834937892053477,0.0274366554447695,87.6822358424238,7,0.973038285267433
"110","SLC12A1",0.000521133655393783,0.117221788379276,0.0270008807866234,79.6467864697155,7,0.622279308573745
"111","DSTN",0.00134146230153294,0.0934297657919279,0.0254414023775801,82.7780767914759,7,0.581343796786514
"112","SCAMP1",7.69668479152986e-06,0.343926770963407,0.0319702818977508,87.4751745866643,7,0.823226165030499
"113","CD74",1.9344438746024e-12,0.452062300093509,0.0943704162157226,91.0023889825016,7,0.871413633332534
"114","GTPBP1",5.77202927638499e-07,0.606695389772855,0.0222804123231278,88.6803543058458,7,0.919353919361856
"115","RAB31",2.5520014060576e-11,0.304044762682974,0.075346324425387,93.365372157862,7,0.804709157858865
"116","GJB1",0.00310660553122211,0.172524593053186,0.0253113049696793,75.5600075604151,7,0.697407953740275
"117","EGR2",3.68583310270157e-28,0.0667212460573587,0.578000243766401,94.9784454277519,7,0.508180643546968
"118","GEM",3.87597139091388e-11,0.0166548660405854,0.276273506614296,90.4080494455363,7,0.265791701119604
"119","RPL23 /// SNORA21",1.00858154432982e-05,0.685958382035172,0.165159558083397,92.4053458416782,4,0.937718532515838
"120","MC1R",1.69594703583509e-05,0.855271234299361,0.0330021526878898,83.882315958864,7,0.976881800359421
"121","RAB13",0.000514443155259216,0.425673903195612,0.0214420787191805,83.8749568497611,6,0.862770391818067
"122","GHRHR",4.81136565989029e-05,0.331970254141637,0.0395126575302272,83.4846298585979,7,0.818401558029111
"123","TOMM20",1.38010362731621e-06,0.705717740562141,0.0412112183436993,92.958821558557,7,0.941905866469852
"124","TEAD4",0.000309276133241555,0.0512001861542523,0.0461834606264157,81.3438858389033,7,0.460171751807478
"125","HCAR3",0.00827932093676968,0.326422297665999,0.0866007130917369,76.0141442267388,6,0.816870268404355
"126","PDE1B",0.0203045730783952,0.00786267383138807,0.00784160704351047,58.1593263877717,7,0.178794215845809
"127","NDUFV2",4.93830053406116e-10,0.105299142179267,0.0433839664398977,92.7041521331378,6,0.600760562718802
"128","TGM2",6.45496753360899e-07,0.016975843094729,0.0647748040095722,90.1660388665429,7,0.267766784959937
"129","TFDP1",0.000101168486788644,0.231941666917279,0.0220902475058239,86.9453733003843,7,0.753142824559346
"130","CD22",3.15509357657365e-06,0.249931109408944,0.0383150198226206,81.03864585921,7,0.7675387958454
"131","ANK2",1.20607663558054e-12,0.00642342453977348,0.0729527929584364,89.6828826140395,7,0.157411338344741
"132","IRF1",3.84552292698742e-11,0.140669789946629,0.242501076983062,90.9304372077506,7,0.659026839771139
"133","KPNA5",1.28614987536515e-06,0.731837525213442,0.0596935978959522,92.005768304454,7,0.950159654802396
"134","COPS6",2.38560912795433e-10,0.217184712858597,0.0348027971985055,93.385900967038,7,0.740694782688076
"135","SOX11",8.46920220426866e-06,0.569700582330457,0.0429698468059988,83.7032246806484,7,0.909148469257335
"136","RAC1",2.38233718271588e-06,0.126175979087852,0.030159622935349,88.7552979660221,7,0.640217103661664
"137","PGM1",0.00283785303137354,0.0026389129590815,0.0216902824907932,73.4200808057276,7,0.0937034009887189
"138","KLF1",8.32464539639863e-05,0.150832109441687,0.0211082284217301,79.5470032775457,7,0.672854506337019
"139","SNAP25",7.83650455352177e-05,0.00291113256526301,0.0310757266841705,75.0807040544109,7,0.0992346868846855
"140","LOC101928789 /// SP140",0.0375719101246073,0.0941764442543105,0.0256993058140239,61.8952574914568,4,0.582249599725098
"141","WNT7A",4.66649415693694e-08,0.982301068141728,0.0488126375000472,87.4226277428188,7,0.997035043730698
"142","SERPINA3",3.51200681725802e-23,0.531844504841099,0.940134132647025,96.3790401393936,7,0.899322549889726
"143","PSMD4",4.61630975662499e-08,0.167990154148228,0.03069129202931,90.1271835328876,7,0.691199349966782
"144","PDHA1",7.51924669882774e-07,0.0955946764601887,0.0228107780309774,94.4118548724834,7,0.585277541794581
"145","PTDSS1",0.000871558464386775,0.410882607211095,0.0136805924443675,82.4924817335149,7,0.857884549846372
"146","LGALS3BP",2.7766555860855e-11,0.548426192586017,0.0775592952887072,93.0591500604336,7,0.903966440223506
"147","SCNN1A",2.29888175563546e-05,0.0114571246015106,0.0505063260363895,85.464545823483,7,0.218918421197474
"148","ACTL8",0.00206550097794732,0.287284445256015,0.0184766137080345,70.7200442047985,7,0.79576046815602
"149","SUMO1",1.1144486315098e-13,0.388078502545346,0.0503524145097607,92.8013171414275,7,0.847219233192806
"150","KHDRBS1",0.000907577020546655,0.238035499736608,0.0145304865997697,88.4148978592421,7,0.7580894104758
"151","IMPDH2",5.37251359960459e-16,0.364368853991396,0.0921438253165539,95.7728433857093,7,0.834151191299057
"152","TAL1",9.09541673511538e-07,0.201669850196799,0.0788730904351975,87.7073172856389,7,0.726171346776788
"153","DNAH14",0.0120449234532538,0.385265281216954,0.0139353541168949,71.560222351983,6,0.845612708514525
"154","GP2",0.00781226896836512,0.175974033933322,0.0213805324065289,76.0392377312231,7,0.699203057245324
"155","SLC14A1",0.00205484589662999,0.232123398377056,0.047653690156983,70.3067777700317,7,0.753142824559346
"156","TRAF1",1.46648951751298e-08,0.119207270162021,0.0611697867717585,89.9893517342732,7,0.624621468470698
"157","DEFA5",0.00826304510190106,0.318787098753298,0.0144123944780255,71.9300953866601,7,0.812411380255863
"158","FNTA",6.39518740664239e-06,0.383401206074272,0.0509641135978202,94.9019432666571,7,0.845061317547317
"159","PLAUR",4.35427080103064e-05,0.13957246806914,0.0688553302745497,79.4647417106643,7,0.65855967067613
"160","ACAN",0.000104869172222223,0.0480942440843213,0.0417856645000553,81.1301075371857,7,0.44786802894828
"161","AIMP2",2.68893379795518e-14,0.147217978736819,0.0694410984279729,95.3052698686684,7,0.667634571812538
"162","ARPC4",7.30259232819095e-06,0.258708499360674,0.029093342894868,85.9944587909236,6,0.774193476621917
"163","IRF5",4.36878764541972e-06,0.868191660329629,0.0509428197356858,80.8403690216874,7,0.97813162636613
"164","SRP9",1.98557976819014e-17,0.258577825054889,0.0630579019062564,93.3619469159998,6,0.774193476621917
"165","EIF2B1",0.00369668192610035,0.00925492588919647,0.00424408912995893,72.4890973651123,7,0.196586436759054
"166","S1PR1",3.27729689086169e-07,0.0799547884935207,0.0826377003829969,86.6451164343005,7,0.546483508228448
"167","HRSP12",5.82750293725785e-12,0.132413617151786,0.105420851526801,94.2282087965905,6,0.650766346809412
"168","FERMT2",0.00446253307538861,0.0328565211771718,0.0206631095167535,69.8009090323212,7,0.368601773440571
"169","F12",1.53649962327556e-08,0.969854622213754,0.1115456871957,94.106752793929,7,0.994597002467583
"170","CTSS",0.309215626962804,2.12080058068909e-06,1.86107988388138e-06,0.0132377790808669,7,0.000610589950967312
"171","ACTB",3.37667109332185e-05,0.804294406849786,0.0511316501636973,91.2795486148951,7,0.964348093149974
"172","KCNAB2",9.24696218245662e-05,0.914497845908937,0.0251430769330403,80.6254165159753,7,0.988102129617778
"173","FBXW4P1",0.0089565125048779,0.941366850726399,0.0188493320259582,69.2246592857441,6,0.991534330794138
"174","GM2A",0.010275447444326,0.0046957653198093,0.0287588552199811,74.0640932146021,7,0.131606792612404
"175","HOXA1",0.0153708546040086,0.573462275936889,0.0128988543329419,70.5907510697038,7,0.910594879071859
"176","PTPRM",5.73242195597311e-13,0.172748388985641,0.0635879320899111,91.6200445899811,7,0.697407953740275
"177","PDGFRA",2.80023235700919e-15,0.934038961731316,0.227391490947304,95.9868659483905,7,0.990172105477742
"178","HPX",7.18180048067811e-06,0.292934506394161,0.0260076812563902,83.2868908568574,7,0.799277424276164
"179","PLP2",1.50528529408791e-06,0.0118809038870996,0.0247747432428211,83.4570734551018,7,0.223322214020794
"180","IL2RB",9.88492425330732e-15,0.261509977860422,0.168964169428149,92.8895592031574,7,0.775360743444223
"181","SOX5",3.23860929220828e-11,0.0142268588808373,0.0340210144910635,87.5459432614669,7,0.2438026108797
"182","TUBA4A",1.8914806895569e-06,0.0728221255554151,0.0512573787657613,88.4046783923412,7,0.529397376932604
"183","IRAK1",1.18458747725683e-09,0.344269146884125,0.0664650002632737,91.6532840249944,7,0.823226165030499
"184","TFAP2A",0.0214548666086544,0.189325771430456,0.0119533349218117,63.5276035336541,7,0.712960599607578
"185","RHOC",0.000386012351696694,0.0663783988981056,0.0177250592815802,79.1218717114092,7,0.507985711578213
"186","SNCB",0.00322323594566416,0.335456602652641,0.0193354284637379,76.8022483330399,7,0.819822130390975
"187","HMGB1",0.00120042414754149,0.164480872449257,0.0383306378743007,92.0535351203937,6,0.687721486525184
"188","FADD",0.0103171034583187,0.243556147105862,0.0129245468530465,77.7607789741159,7,0.762298180415806
"189","AZGP1",3.86423735410571e-05,0.344906775157123,0.207383582541217,80.0990819261462,7,0.823885956354132
"190","GC",0.0398082624383303,0.276844608039564,0.00625555065552231,60.5405099334617,7,0.788892692292944
"191","BRD3",9.35011397365205e-07,0.416029609542269,0.0704914331606879,94.2302060040064,7,0.859282149189747
"192","GYPC",1.34497917738232e-10,0.19140356418639,0.0463780256927704,90.1312948646676,7,0.714647602428453
"193","SLC25A3",0.000540139645735163,0.0137646768872069,0.00503935479158869,76.2928498428359,7,0.23998072101632
"194","CSE1L",5.02495329908284e-05,0.298784427310568,0.0330796547425184,88.0304193456678,7,0.800766806921548
"195","CD1C",6.64410236092923e-33,0.157375939165177,0.294343788552106,95.6222046694796,7,0.67952378343884
"196","SEMG1",0.0155798791652119,0.112033947225599,0.0108625576985494,67.359816077768,7,0.615559714636634
"197","CANX",1.41302354936259e-05,0.521725492108541,0.0430220704801723,90.1796695817581,7,0.894272790781806
"198","TUSC3",0.0109335686242846,0.0750096818446264,0.020473421092335,64.8141854158719,7,0.535370610284679
"199","RPL7",1.38320797517895e-05,0.849124575512768,0.0656476735531047,93.8002522571155,6,0.975415293400512
"200","GPR4",3.84468520672192e-10,0.286773225225181,0.140743541584578,91.8409506124972,7,0.795711255669334
"201","SERPINB9",0.000977464086859916,0.0100161559167399,0.0486091138040446,75.0345360269325,7,0.205007512957231
"202","TRO",0.000425642923397948,0.944354999743923,0.0211718229818356,78.7994696786551,7,0.991539164844511
"203","SMARCA4",0.000571084324903629,0.10568736021678,0.0118121226315391,81.7880877759479,7,0.601672707655629
"204","MYL3",0.0348547013641749,0.0261815576479731,0.0107330091702822,59.6031067071856,7,0.330058038869862
"205","ANKRD1",0.585114108899071,0.000325253592487955,0.0006400451100981,2.38188709404724,7,0.0242291181397059
"206","GSK3A",2.5937822433125e-07,0.162414018124915,0.0270476239262938,92.0354119474995,7,0.686977764333719
"207","TAC1",0.00783098295000593,0.2982675513537,0.0266818884736289,71.0363272743445,7,0.800652222524529
"208","PSMA1",7.88835261977299e-05,0.0353776742722714,0.00864780629529998,78.657012304021,7,0.382988491042044
"209","FOS",0.01564787241989,0.106618655665114,0.117870937260493,63.0966834482574,7,0.604210406971568
"210","ATP5O",0.00228600102082368,0.847304045721748,0.0226315542412367,86.6420359987062,6,0.974719907888868
"211","TCF4",1.90911352022595e-05,0.630161564369852,0.0789513470394054,91.642142388904,7,0.922530895959575
"212","NMU",0.0148735702340943,0.254147508601623,0.0132835141833854,59.814838771119,7,0.771705223214155
"213","CTNNB1",6.89423986904762e-08,0.0519342966397705,0.0330184930771715,86.8554709023227,7,0.461409587118562
"214","DAG1",9.0424089998263e-09,0.39985594081936,0.0339064052678652,88.4891961225946,7,0.852724559000564
"215","BLK",0.000691351263933417,0.0993079953206079,0.0475574801407278,80.1686855356028,7,0.592378431446388
"216","SAA1 /// SAA2",0.00167042819196685,0.75372221805954,1.09477591186727,95.0741087679165,4,0.95445939337662
"217","PDIA3",0.000867688793810543,0.271607861669883,0.0399927910297378,89.2050359381662,6,0.783225496170676
"218","PLK3",1.49126857464341e-05,0.178689611109115,0.0588446633155098,85.7241219734718,7,0.701369403550003
"219","CDS1",0.00308954632282696,0.356799715890888,0.0364030482292808,79.4561304493345,7,0.830142835760115
"220","MECOM",2.27554156620468e-06,0.206008378557204,0.0511090272285787,88.8028173466025,7,0.730282603742165
"221","SSB",0.00088634720335181,0.895022478251299,0.030283588137637,84.8724296677132,7,0.98387358233032
"222","IARS",2.58712060336508e-12,0.101131178785971,0.109538277150891,94.045520889733,6,0.594439155302217
"223","SLC6A3",0.00908327683210477,0.70874943542091,0.0155837481044142,73.3054650249398,7,0.942390204155482
"224","UPF1",0.0038053235711649,0.541287289186168,0.00878486802135535,77.4287730654686,7,0.902051886319193
"225","PROS1",7.71330886982878e-06,0.971610397555793,0.0498939503436791,90.25809752368,7,0.995167101855616
"226","TPM2",3.45362945485691e-06,0.75339007143046,0.114913055437803,91.2356107935962,7,0.95445939337662
"227","ATP5A1",6.89027852487643e-05,0.251025210723161,0.0317928125948492,88.0805471046345,6,0.76822557421134
"228","ZNF148",0.000276579036468486,0.337400901905936,0.0371679210171676,86.1471282201251,7,0.819822130390975
"229","GNAL",1.54730371545424e-06,0.395631763094099,0.0331179198601622,86.3826749688424,7,0.850843086065755
"230","MSR1",0.000152672616010647,0.0404982867152036,0.0453608194551185,73.108350782466,7,0.411187630357904
"231","TMEM106A",0.00107618286009366,0.0201078130044872,0.0222576468579801,77.0508685024033,5,0.289510297973544
"232","FEZ2",0.00423940706440901,0.78067661033469,0.00507128773565361,63.0159366053046,7,0.958923989234954
"233","UCN",4.36078184510168e-05,0.855133892588614,0.0505086175659702,87.6470819351122,7,0.976881666867078
"234","GBE1",8.42355225960143e-33,0.354030503983938,0.146208235334508,97.451334318168,7,0.829327993477689
"235","GLDC",0.020378761688111,0.264289246822356,0.0142674763872704,58.42424760338,7,0.777718564026284
"236","MTMR1",7.11994277761582e-08,0.295180544976341,0.0200840083506401,88.16028737481,7,0.800002736384804
"237","ITPK1",0.0134708012545251,0.0639989842130916,0.0088097499339818,68.4391421609101,7,0.502819724540223
"238","UBE2H",6.62681338889541e-06,0.767530470955021,0.0242572480663449,87.0518650571214,7,0.956188959488848
"239","SCN5A",0.000479750745055185,0.197865478972496,0.0249853819803884,81.9265636823319,7,0.722906861219632
"240","ARHGDIG",7.69901792031771e-05,0.734753863931828,0.0321557074790526,85.3326574635871,7,0.950575793713899
"241","PLA2G5",0.00144792652938526,0.369137152454897,0.0249204738273153,75.539014288887,7,0.836465280140475
"242","PDAP1",0.19403094248664,5.66897883471669e-07,3.09517047508054e-06,0.081863673867332,7,0.000208237231161447
"243","SAA1",9.47640237588756e-14,0.204290226250329,2.61217189531205,95.6618380399876,4,0.72810243035663
"244","FKBP8",5.79532840033344e-12,0.564014154568001,0.0712344947656004,94.1173549369331,7,0.908029665441277
"245","ATP5D",8.92028145464425e-05,0.376765991590503,0.031778379054273,83.7515239619565,6,0.841845773553819
"246","CIR1",0.00219288154776156,0.569940374245387,0.0314748091493018,81.426090188093,7,0.909148469257335
"247","MST1L",1.00856385736867e-06,0.119064520959434,0.0738215530298791,89.4438940232787,5,0.624026966553688
"248","HNRNPH1",4.38877411036274e-07,0.318909414409971,0.0590330775366607,92.682207615117,7,0.812431552553442
"249","NEDD8",4.01297022078544e-11,0.420159425202192,0.0471049171380429,92.261151597289,7,0.860888843188501
"250","OVGP1",0.000188870999248915,0.912848170198308,0.0302216134054672,83.4940328498468,7,0.988102129617778
"251","POLR2B",1.86592993113943e-08,0.569873492679807,0.0282774953328851,90.0879427266548,7,0.909148469257335
"252","RRM2",0.014932926839817,0.6205542794606,0.030248357908957,70.7960009775366,7,0.921831608137504
"253","GSS",4.6281661365325e-06,0.105366837057933,0.0216942808541629,85.3629139544444,7,0.600760562718802
"254","SSBP1",2.71242927612204e-08,0.0704814506352995,0.0262849905181897,88.3398828150552,7,0.521233528263109
"255","BNIP3",5.07560556592566e-07,0.0669944465577016,0.0772984960049716,93.6988292490243,7,0.50902877457626
"256","NFIB",1.27131746725081e-05,0.450024079044917,0.0650052871000188,90.069175344468,7,0.870883664531473
"257","POU3F1",0.00075909749943691,0.260621925502938,0.0249495605880359,82.1064210751955,7,0.775241942902444
"258","CCR7",0.0101828545821868,0.00570097820601735,0.0305916386114678,64.0910647614989,7,0.145025988052231
"259","ARHGEF2",1.78204343525164e-11,0.914812123490399,0.0619817539742228,90.5140816106826,7,0.988102129617778
"260","SEPT6",1.52593578806267e-08,0.0763644693247273,0.0657204340258448,88.6704682519822,6,0.53813677976551
"261","ARCN1",8.83154331585264e-10,0.476078133845554,0.0260544858822537,90.8217245243178,7,0.877490796047047
"262","PIP4K2B",0.000619510029420865,0.21183469457122,0.0171357627751885,82.69378822573,7,0.73337193660967
"263","NCKAP1L",0.00570378294573349,0.068351168578958,0.0241092972663429,68.8016473907163,7,0.51401695087035
"264","SET /// SETSIP",0.000567119987487935,0.233748040555481,0.141187281922809,95.9460304484656,4,0.753678881145907
"265","KAT6A",8.86517780406883e-20,0.791726947577166,0.086594800749022,95.4598961057062,6,0.961453637604396
"266","ADARB1",6.66901145225299e-06,0.139996559550637,0.0741793910073926,86.633331536392,7,0.659026839771139
"267","CLEC10A",0.0610978054364688,0.0262759343231282,0.018610428989316,50.9796383302818,7,0.33088479562963
"268","EXOSC9",0.0479402018119371,0.00020895827936232,0.0013736899121148,36.7429283354659,7,0.018023709076171
"269","EXT2",1.11583997779031e-05,0.556805783053208,0.0167904137277272,87.2811919394565,7,0.906463006530006
"270","MAD2L1",0.000499362019069349,0.434610088180253,0.0283607277493508,80.9634317380079,7,0.865523268711936
"271","IL1A",0.000107362669450617,0.175290457716027,0.0602456197166006,77.7955960768568,7,0.698314760739801
"272","KRT10",0.000555102784290264,0.927548843053033,0.0257854437975494,85.3013812343787,7,0.989453797861797
"273","IFI44L",0.000148281394687609,0.31949054524536,0.113825772677391,82.6103094274688,7,0.812880662090365
"274","ZNF146",0.00805249243678061,0.460527102422902,0.0135800287058255,73.5315816086346,7,0.874424485670999
"275","CELA2A /// CELA2B",0.002246392754452,0.725143878431385,0.0441156536394303,88.7599065320243,4,0.948285478302195
"276","HRAS",1.92905403274676e-09,0.0321852757873309,0.0703461304360246,92.2795468059705,7,0.364468971698249
"277","ACADSB",0.00195549163350246,0.414339467545936,0.01880817301751,76.0705371411307,7,0.859282149189747
"278","CD1A",0.00139257087735349,0.27968385501533,0.0586078110721016,76.6727751811573,7,0.790900817918405
"279","LEPR /// LEPROT",0.000849617805021852,0.669236012239463,0.0491801790124955,85.89901644685,4,0.933104188060418
"280","STOM",6.95267924808336e-11,0.348750269953857,0.0337644676437308,91.139438999933,7,0.826008212296293
"281","APOF",0.0121528127510359,0.864675430506486,0.0129129958263559,73.8530744315058,7,0.97813162636613
"282","LYZ",4.73591013361232e-05,0.00247733813402095,0.0878246432658127,75.8412432365326,6,0.0903761797008841
"283","GPX3",9.83597589838806e-11,0.0796210059179441,0.133953979232422,89.3634617534007,7,0.545223382742848
"284","CCT4",4.68352686015724e-06,0.535657921690234,0.0215491761747802,90.9297494725546,7,0.899619297043767
"285","CNR2",0.00614044126055818,0.240776650078553,0.0216495906460663,68.6225423356842,7,0.760362723227978
"286","SFTPB",0.00782691260346851,0.0122403113649832,0.0219601078087181,69.1757228808457,7,0.226302836526645
"287","VCAM1",2.12180243453234e-13,0.0167984974638193,0.382022705305541,90.9967940688056,7,0.266814472322314
"288","GSK3B",1.67291398855206e-10,0.300507881638932,0.0581151793951651,93.9214471131515,7,0.801478217642152
"289","EMG1",3.71444715893124e-12,0.0712010684411687,0.0269502616528832,90.1863011761566,7,0.524320719897005
"290","PPP1CB",5.15311303331179e-10,0.0665105538148904,0.0580991454492583,90.2630459355524,7,0.507985711578213
"291","IRX4",0.0600632226043327,0.355168379180167,0.00641149248573868,48.1542352431779,7,0.829626839285375
"292","SKI",5.61379003436532e-10,0.50013954694769,0.0332755617333529,87.990931413934,7,0.885920920589189
"293","KCNJ5",7.69755490832316e-05,0.0118790352135157,0.0329646183311094,78.0160212225564,7,0.223322214020794
"294","GRB10",1.89865669420099e-29,0.165098315830542,0.149916843700741,95.1424342753918,7,0.688071130432257
"295","RCAN1",0.000202312812124533,0.173960999109636,0.0567933530424173,79.9430786997678,7,0.69814773809728
"296","PIK3CA",0.00369391616138056,0.655224821696381,0.0118728616843718,69.1182008950829,7,0.929073972128958
"297","NMT1",1.08267600835437e-07,0.406901734688877,0.0558876802437826,94.4539511001161,7,0.855127388062635
"298","BDKRB1",0.00206229539371614,0.0123878959539986,0.0344900008807491,65.6036147426039,7,0.227717103796325
"299","SPARC",0.000338345460654823,0.412488150762232,0.0439788277992482,80.959121013716,7,0.858544358342063
"300","GRK5",0.000567482242065223,0.128776904421104,0.0363338790259658,75.8936481817078,7,0.645247400915245
"301","HNRNPA1 /// HNRNPA1P10",0.00380980616088507,0.591134367721526,0.0575106727908249,90.3797643742317,4,0.915028401485136
"302","COL14A1",0.00179734301227698,1.7798172793036e-07,0.0495191466156361,73.0372351977325,7,8.42644603012515e-05
"303","INSM1",0.0475415187576622,0.576076491832866,0.00374802155815753,45.5660136441606,7,0.911343212080335
"304","PDGFA",0.000617541310227956,0.690415486963254,0.0501251096803349,81.1363462368752,6,0.939111405845121
"305","ATP6V1B1",9.35657146162645e-07,0.675484246043471,0.0534254455914117,89.1403671215724,7,0.934224560522453
"306","RAB4A /// SPHAR",0.0154447809134998,0.374627508571421,0.0313452033633076,74.8839880456111,4,0.839797881956453
"307","MIR1236 /// NELFE",0.0376890130273216,0.153504783756813,0.0248150253663134,68.701605601674,4,0.674912522294645
"308","HLA-DQA1 /// HLA-DQA2 /// LOC100509457",0.0711556343385947,0.0191546696801162,0.121170943010795,58.8407087196755,4,0.282806817418486
"309","MPG",1.72902143275491e-07,0.0654298654768702,0.0325869433721172,87.475425441824,7,0.505983043188646
"310","PRF1",0.000396996863946931,0.357831821686701,0.0588141356015236,75.9249332257931,7,0.830317472990293
"311","SHOX",0.0316809208554788,0.427724709695106,0.0110799298798352,67.0383128594073,6,0.862770391818067
"312","MX1",0.00024949831478092,0.0521050335434462,0.0476373685886714,76.8613346952396,7,0.462155595188643
"313","TRDN",0.0494113867792461,0.224659498760791,0.00635307179998499,49.9144717773883,7,0.746669340981085
"314","HLA-DPB1",3.49773457769351e-10,0.327531208777334,0.167372202782134,90.6933700413458,7,0.817676634989583
"315","CITED1",0.00609312716309299,0.961160944162993,0.0171947891142471,67.2953104159876,7,0.993909504782923
"316","TSFM",5.38324478420556e-07,0.0482878900226517,0.0165968778863454,83.1075998045531,7,0.448658306555863
"317","OASL",2.44668627574626e-08,0.599412610701304,0.0746624191121226,84.7850764438382,7,0.917083761358453
"318","AKR1C3",0.222968984476254,5.73921347234717e-06,3.26446624023643e-06,0.0197531504961656,7,0.00127368690654538
"319","VCL",1.30922757225476e-12,0.215126867912952,0.111857890720345,92.6038965387507,7,0.737810354295789
"320","PTEN",1.89127611671751e-16,0.600585746293012,0.0646229452978887,95.1295249532748,7,0.917452757523086
"321","GZMB",0.0183251635876304,0.247991013437271,0.0414693535517826,64.5487453488529,7,0.76635428221458
"322","CCDC85B",0.00507995363721044,0.754981596434803,0.00858202634238366,60.5692838676258,7,0.954467288140677
"323","MR1",8.20598233435051e-05,0.0884254771833398,0.0417986220002557,85.6517066019508,7,0.570946022708125
"324","GLP1R",0.000799386592155663,0.325057951855121,0.0384167633990172,82.9161863142052,7,0.815900054697615
"325","DHH",0.0679700258140072,0.244732053580965,0.00889358382636142,54.360206501269,6,0.763423394235127
"326","CASC3 /// MIR6866",0.0111399884252813,0.213723688408894,0.0334178240998921,76.7380703539677,4,0.736229007106043
"327","PTPRD",1.96013131713438e-05,0.191808447138179,0.0452383316782273,81.9842416468524,7,0.71557864289468
"328","LIF",3.55859608070402e-05,0.00422247391389179,0.20273521561464,78.9942612171909,7,0.12323261196639
"329","MAGEA10",0.0793286489554434,0.430363627474274,0.00677686752100435,52.4692307550478,7,0.863487414265639
"330","MTMR3",1.15465432198047e-17,0.308694820372927,0.0433825069774571,91.4429803487954,7,0.807937639118294
"331","AP3B2",0.0283581582560073,0.0454094399993835,0.00835271993300249,58.7884988273256,7,0.436377139912885
"332","CD52",5.6758334226886e-24,0.598212951690184,0.335143864857873,95.0517353005063,7,0.916703368752023
"333","CGA",0.0784576567755972,0.0507363517241875,0.00614023499304398,47.5028647539343,7,0.458218725512427
