"","genes","QEp","pval","qval"
"1707","RBMS2",0.00713825237891836,0.48685102777413,0.835972375393214
"1708","CTRL",0.000363153951304507,0.525408475153648,0.857530768148652
"1709","EVPL",6.8090293326297e-07,0.53241612589388,0.862557982729091
"1710","RXRA",0.0768709464883418,0.56613358866248,0.873875520804112
"1711","TNNI2",0.0211991875608173,0.162937903641645,0.586858206966696
"1712","IFNGR2",0.00365518554969135,0.68399807163694,0.909620372127665
"1713","MMP8",2.9717038515248e-17,0.260201374472126,0.681988990625572
"1714","TGFA",0.00536054857712558,0.809622260058556,0.957945224990695
"1715","EDN2",1.28621048759493e-05,0.105256955933865,0.509355791818857
"1716","ACAP2",0.000137038777281297,0.101578395541109,0.502546920955419
"1717","ITPKA",0.0137546456413275,0.384826140496681,0.785387394293671
"1718","GLG1",8.91842737766572e-11,0.600961372215559,0.879624656813012
"1719","PLCB4",5.30619381402977e-05,0.501936966440405,0.843048482038895
"1720","EWSR1",0.307997682188208,0.0111368370858162,0.181364527457304
"1721","TLE3",0.0106359853670346,0.635989791920022,0.892228447641916
"1722","GDF10",0.644480496963347,0.888872505526912,0.975902964043204
"1723","GDNF",0.175022208747294,0.6893154813328,0.912983586386999
"1724","PTPRH",0.354733031695043,0.213519532296394,0.644629646485892
"1725","ACTR1A",0.0236916209189866,0.209585506938935,0.638207326169489
"1726","RHOB",5.39629732289901e-05,0.535048037174764,0.862557982729091
"1727","SLC18A1",0.00156359340982815,0.967730401848495,0.995033140458641
"1728","KLK6",0.284632848720056,0.519938644757992,0.85422477879381
"1729","HOXD9",0.0142205562890054,0.849205191022513,0.967233602024095
"1730","ARNTL",9.05805948137508e-06,0.0351132450958502,0.320197310414677
"1731","PLCG2",0.000412272562771321,0.155762386716883,0.579294664618938
"1732","PRRX2",0.0207943733580926,0.971442550794931,0.99562959827802
"1733","TFPI2",0.117178928424254,0.418817281634237,0.808070990447234
"1734","PPP2R5A",0.00120750002803381,0.209552381195367,0.638207326169489
"1735","SAC3D1",1.99178921533122e-06,0.397918780363693,0.795983742614568
"1736","ARHGDIB",3.28019371398941e-09,0.268775161757306,0.688244332657732
"1737","COL1A2",0.0167196162880805,0.00670143290995916,0.130393982722595
"1738","GABPA",0.0749723191432278,0.635926350006554,0.892228447641916
"1739","APBB1",0.0598892457985727,0.0405301114175826,0.342121822848418
"1740","SMARCD3",1.1478054336351e-09,0.73219298971598,0.93059236334785
"1741","SIM2",0.000127913375547646,0.419233838892508,0.80853498034204
"1742","B4GALT1",4.20776036858962e-06,0.113104174829453,0.525642714931099
"1743","ARPC1A",0.278518032573914,2.08117986580244e-05,0.00217199498721927
"1744","WIPF1",0.567313614708969,2.05447813751832e-08,1.34773765821202e-05
"1745","SLBP",0.0440277064752066,0.206850303120104,0.636730105486748
"1746","KIAA0087",0.215558583824402,0.738967756754146,0.932236246982153
"1747","MAPRE1",1.96736731574082e-06,0.905034158846085,0.984347905594794
"1748","RPL36AL",3.89328526536172e-19,0.614251067816323,0.883792133784948
"1749","CCT7",6.20434374236853e-07,0.131230557929089,0.552472601744755
"1750","PTPRO",0.00687302877681719,0.0950090346370009,0.491299613767391
"1751","SNX19",2.46214301099108e-20,0.288455004698083,0.706102297216633
"1752","PPP1R3A",0.00900506812892653,0.926328883445701,0.988509890629106
"1753","PAK2",1.56486218295302e-07,0.806613097194515,0.957097504474732
"1754","AKR1C4",0.248768515282739,0.295072811542912,0.711532316289427
"1755","CPE",0.000168544077315259,0.0101948933801281,0.173295496887635
"1756","EIF3I",1.93810877179364e-05,0.247088112795229,0.671624722592711
"1757","LBX1",0.415832688586449,0.376721914207241,0.777137030565881
"1758","MFAP1",0.0746926482808638,0.592119110038959,0.87925874833632
"1759","ST3GAL4",3.38582006703906e-05,0.138264937856449,0.562067235465229
"1760","TRAF5",0.769407054045789,0.000693376427174254,0.0306152360921555
"1761","MSH3",1.79110186086485e-06,0.737923716596651,0.931943263644615
"1762","PGAM2",0.659115069429002,0.645888945268577,0.896146591705368
"1763","MMP19",7.57245264203808e-08,0.733637135644244,0.930624786430489
"1764","BCL6",2.065855709904e-23,0.853859582721921,0.968846850471723
"1765","GRM4",0.0326883755596185,0.78630388623491,0.952546140865473
"1766","NPRL3",1.95830700555634e-08,0.657842077831051,0.899389867179108
"1767","RTF1",5.58079496172057e-05,0.262283851525069,0.682596464880924
"1768","SPTLC2",4.26533149217904e-14,0.935772813361765,0.989769153901543
"1769","EBP",1.7762920725241e-11,0.0382200483562085,0.335773961781813
"1770","PDLIM4",0.20029052451413,0.20688181998829,0.636730105486748
"1771","SLC30A1",0.000712721856919933,0.0502969343818736,0.384298706624898
"1772","MAT1A",0.148209349448937,0.367778283980872,0.769402223252922
"1773","TAF7",0.237641369291127,0.0694873336093447,0.432952287563244
"1774","CAMK2G",0.00128408974399488,0.243463444375252,0.666513603998879
"1775","MAP4K5",0.0291820944716972,0.946481042616755,0.991694936721473
"1776","MGMT",2.18567257519583e-06,0.597047967665698,0.879624656813012
"1777","PRMT5",4.15244914981655e-07,0.21744474010757,0.649955526468158
"1778","SUPT5H",0.136485386917185,0.291070438042545,0.70832695859897
"1779","C7",0.254241192334392,3.63151527092515e-08,2.08448976551104e-05
"1780","CDC5L",0.000387351950471907,0.382340724946703,0.783448732242419
"1781","FLI1",0.022302016023705,0.114586154136708,0.526179619795763
"1782","KPNA2",0.0314546921784633,0.825433930024548,0.9649920065499
"1783","CLTA",2.25237551082131e-09,0.0481676236087092,0.373925785807785
"1784","TLK2",0.000920222746770211,0.571515249802555,0.874175520663732
"1785","GUCY2D",0.229780772442723,0.934075521046311,0.989769153901543
"1786","PIGA",0.269202118878699,0.184958959969264,0.607968177651296
"1787","ART4",0.116247598178552,0.635377284122607,0.892228447641916
"1788","TRIM29",0.297356164605738,0.133190993318707,0.557003747809744
"1789","CRYZ",0.0892794199962306,0.997963621814217,0.999570357350501
"1790","NUP62",0.168113759208684,0.267733548899353,0.687602045048003
"1791","SEC13",0.00225483427951811,0.198336272950656,0.626813603158577
"1792","FAM13C",8.91300910026456e-12,0.496298283450252,0.841538540078184
"1793","EIF2S1",8.86595206456614e-07,0.741010061355491,0.933274328509165
"1794","THBS4",0.146092631688312,0.555550612746059,0.871592691093276
"1795","CFDP1",0.00136228142213975,0.578852808319639,0.875949844129132
"1796","ASGR2",2.74245604318895e-10,0.922575952729676,0.988034722571626
"1797","CBLB",0.00825627461161649,0.966005905872067,0.994781966964011
"1798","SLC26A2",1.12852259597548e-06,0.15117618862739,0.571829537213324
"1799","GAL",0.0494140352684513,0.559882417982731,0.873875520804112
"1800","CDC37",0.000906465223720283,0.731781224372651,0.93059236334785
"1801","ACSL1",5.99278873302854e-27,0.875779344610025,0.973983712872181
"1802","MAPK8IP2",0.211901919660695,0.93019058823498,0.988964777458872
"1803","ZBTB17",0.00976727850878733,0.058783053871385,0.405066337660092
"1804","ATP2B4",1.51433027638221e-16,0.653175639204836,0.897303024701527
"1805","ANXA3",0.249744272839197,3.43970185396054e-05,0.00336066189646528
"1806","IER3",0.00958307259271533,0.0714388613614127,0.437310118869114
"1807","MYO1F",0.00801229417882873,0.432580600901056,0.812390466184852
"1808","ESRRB",0.0592006467888311,0.856958590411192,0.969727414284917
"1809","COX8A",2.58575261833187e-05,0.00606918035272949,0.124418197230955
"1810","CCL1",0.563251622204609,0.919324594000132,0.988034722571626
"1811","CCNA2",0.0182108244467154,0.984582084125883,0.998300487253893
"1812","EBI3",0.00139040358168108,0.538478653129001,0.864276118548889
"1813","CDKL1",6.29703443303583e-08,0.873643104799871,0.973872177179235
"1814","RPL14",0.174230762253538,0.649898758936972,0.896755879848003
"1815","CYBB",0.00137428072107567,0.0408659171728668,0.343692841864111
"1816","MSH6",0.228774932138522,0.0742249860055025,0.44554396828401
"1817","REG1A",0.235005986989996,0.482891446666931,0.835892862401133
"1818","ATIC",0.000477145370648534,0.597458597365482,0.879624656813012
"1819","ALDH7A1",0.0270276775398601,0.269634302908368,0.689015425128117
"1820","TNFAIP6",0.103524308525523,0.0675691435763359,0.428560092959302
"1821","ZRSR2",0.00724216447942197,0.0456600880335818,0.364645433478622
"1822","PDCD2",8.55708778588036e-05,0.504869917555646,0.845547373534874
"1823","CST3",0.280401403068076,0.130629345430927,0.552270441899666
"1824","FBP1",2.603335425552e-19,0.753354522704198,0.939247986832591
"1825","GSR",6.29726731115009e-05,0.483722704562783,0.835892862401133
"1826","AQP4",8.37204681810539e-07,0.907444348132751,0.985568695985239
"1827","SCNN1G",4.29306543026133e-08,0.0431783907141374,0.353431675863314
"1828","NDUFB7",8.23774054641487e-11,0.145990172153322,0.569536355451261
"1829","AGFG1",2.09482178441284e-16,0.781960525442925,0.951195425916268
"1830","CD7",0.00193602384002191,0.876226990888273,0.974009765712648
"1831","EDNRB",0.00616386932652113,0.00129288419852203,0.0463822206219778
"1832","YWHAQ",0.0042015411657971,0.740240766728523,0.932969548163049
"1833","PRKAR2B",0.00558920038561675,0.0219754581285855,0.251023143598171
"1834","GZMH",0.020159000413627,0.95495120924344,0.99193965177115
"1835","ACAP1",0.000177419647724517,0.372154000843859,0.772340793394561
"1836","SYP",0.169981762798129,0.883730085842881,0.975902964043204
"1837","ZNF35",1.32244476106361e-05,0.65948585960063,0.899690750827716
"1838","RAP1A",0.000691944972864296,0.672040813895918,0.903811156102086
"1839","IL15",0.00484319625753572,0.86426893405328,0.97153560469343
"1840","PPP5C",0.118831075308869,0.000108587229705301,0.00831054264677904
"1841","SETMAR",0.0102582192430921,0.350110076333425,0.754690537972219
"1842","S100A9",3.21416034813925e-34,0.703156574532131,0.918349272717596
"1843","BRCC3",0.107022321877045,0.498174862721795,0.841538540078184
"1844","CEACAM8",2.25298535713258e-05,0.436034343325719,0.815093172834852
"1845","SLC26A3",0.346436412779892,0.602317043166742,0.880025756599541
"1846","PPP2R1B",0.00255183600949364,0.00188441915852281,0.0600920331662274
"1847","NFKBIB",0.550675807472187,0.00374535441580694,0.0924961884838192
"1848","ADRA1D",0.00414832644807992,0.0987586302029976,0.49725836610983
"1849","RPS15",0.000450202601690073,0.209426439207898,0.638207326169489
"1850","ITGAX",0.00159348678760599,0.781760011137684,0.951195425916268
"1851","PML",0.0500200687728337,0.0593544999721483,0.405589083143013
"1852","F2R",0.00446097503647999,0.342626341909436,0.746080054945699
"1853","CCL2",0.00460715894051831,0.162945168528427,0.586858206966696
"1854","SMAD4",0.0712869349053075,0.418194063693251,0.807547157476623
"1855","TJP1",1.67402217108008e-05,0.774191246432896,0.947517644888022
"1856","PSMB9",0.00220991610218441,0.834733699767281,0.966969684819563
"1857","SLC1A1",0.0258769529721942,0.0646234269650466,0.425084672028235
"1858","SEMA5A",2.03243750964984e-08,0.486598757337222,0.835972375393214
"1859","LAMP2",0.000353772880998647,0.422269812573038,0.809531167519256
"1860","PRELP",0.0213299846003849,0.401194075317398,0.797180092538941
"1861","ERH",0.0372506297666556,0.257248594142558,0.679413228935814
"1862","CRYBA1",0.474621699297995,0.772637959341604,0.946878438563289
"1863","ITGA4",3.98375889827842e-06,0.0395403227983931,0.337142488699991
"1864","TAF12",3.09908598336932e-06,0.733322034772911,0.930624786430489
"1865","MGAT5",1.88266994202295e-10,0.497074545415121,0.841538540078184
"1866","ZNF76",9.58003618731113e-05,0.197119312050591,0.625188852245494
"1867","CKM",0.176004582569922,0.342776093956678,0.746080054945699
"1868","HSPD1",0.135955612845981,0.529500006388831,0.860695231623898
"1869","BTN3A1",2.69029205997566e-12,0.514760457838335,0.849529980738798
"1870","ALDH6A1",3.23914186708288e-05,0.987148736781227,0.99872306338005
"1871","MPL",0.0232681996811117,0.724351892949902,0.926524761121434
"1872","PLA2G4A",0.00073506937546156,0.0893581259817522,0.47804220857905
"1873","IL6",0.0455503932472598,0.132390259134356,0.555192757940605
"1874","FTL",0.000468752143231017,0.494609736251967,0.840580277153602
"1875","SP3",0.00469640649905205,0.400328823562961,0.797180092538941
"1876","FOXJ1",0.079480356899221,0.102288994942874,0.502902638948263
"1877","DCAF7",6.15078124704732e-10,0.240384636560388,0.664148383725126
"1878","ALDH9A1",0.1582189299479,0.534842442573656,0.862557982729091
"1879","PGR",1.24376225769881e-08,0.241100904980354,0.664148383725126
"1880","MED1",2.27480191749713e-14,0.492417876110092,0.840401833914298
"1881","ARID5A",0.0864880190394217,0.130732945104838,0.552270441899666
"1882","FCGR2B",0.298630570822874,0.000200864506430237,0.012575414430195
"1883","SELE",0.000248856885715961,0.0250663726799374,0.268936409687553
"1884","ELAVL4",0.103750832450543,0.839862747286618,0.967110121517665
"1885","COL19A1",0.00208083344887373,0.586407336798619,0.879020210059158
"1886","WTAP",0.0846340141707651,0.370050948457109,0.770378329838705
"1887","ITGAV",0.00159177184909865,0.0138120047428838,0.199448823205416
"1888","NUP93",0.0887237490069248,0.320930068888554,0.73246067412338
"1889","PHKA2",0.00101122172653562,0.513820782236437,0.849381990700622
"1890","IMMT",0.00170435429166549,0.129786841606222,0.552204624119855
"1891","SNAPC1",0.851480061460048,0.251613120065429,0.676072233669075
"1892","MORF4L2",7.64777574931572e-05,0.774931455048917,0.94766584329817
"1893","VWF",4.84969567365812e-18,0.344719715678381,0.748087398107337
"1894","HOXB7",0.189180075667289,0.13696208639305,0.561544554211505
"1895","RAD52",8.62236236441807e-05,0.182491779328226,0.606549888852902
"1896","EXT1",1.72788464896057e-05,0.198604467334713,0.626815453012323
"1897","P2RY2",2.37363068573362e-07,0.860764533465592,0.970776768448233
"1898","ORM1",3.43717425288319e-06,0.152141884318272,0.573121848063581
"1899","YY1",4.92455437302052e-05,0.248890736869341,0.672647495149785
"1900","SLC5A3",0.00586471206533982,0.000104514691742614,0.00827468042210489
"1901","ACLY",3.5925252567123e-11,0.80093255093066,0.956785190914045
"1902","ARID3A",0.126284948294257,0.499754664140275,0.842536571653385
"1903","MPP2",0.00169195188398756,0.247295993707622,0.671624722592711
"1904","CHI3L2",0.370364019575717,0.342644172715915,0.746080054945699
"1905","CDK1",0.0132403145880929,0.628578652549947,0.890050315297366
"1906","TPMT",0.264968495050679,0.767975579108481,0.94483870589674
"1907","ABCC2",0.154887157273949,0.0726163042289695,0.439998948092719
"1908","ST6GALNAC2",0.00104089362344811,0.650153140370471,0.896755879848003
"1909","GRB14",4.12545601651266e-06,0.834634146468974,0.966969684819563
"1910","GABRA3",0.436622138628742,0.30743909663373,0.723648347180675
"1911","IL10RB",0.371114135103179,0.0822837607308186,0.463836598170113
"1912","SLC35A1",5.01357544856461e-14,0.847434941973778,0.967233602024095
"1913","FCAR",2.61944203047541e-23,0.634785116536131,0.892228447641916
"1914","PTPN2",0.000456774586637358,0.550970980375792,0.870873970777299
"1915","MASP1",0.0423284901793391,0.385061606825826,0.785407008952065
"1916","IL1RL1",1.61020834811797e-46,0.328564198085944,0.739170188068787
"1917","LCK",4.57422747891366e-06,0.0722503674843662,0.439998948092719
"1918","HYAL2",9.8834299272527e-07,0.278144439713377,0.694529237174457
"1919","PPM1A",0.033201120420056,0.236591411643511,0.660305466915349
"1920","PRKAA2",0.00294219072000046,0.138678377380606,0.562067235465229
"1921","ATRX",6.36147971834634e-05,0.673610756791601,0.903999810280292
"1922","MSH2",0.00746479568041367,0.135099866424295,0.557697080571035
"1923","HOXA4",0.0139492157638036,0.932946755906046,0.989769153901543
"1924","BLVRB",0.000108784387076362,0.0112730219969393,0.182273651443469
"1925","SFPQ",0.099178797381461,0.00243509456222711,0.0721416401919154
"1926","GPT",0.0102845517052888,0.264981266437679,0.685080329146544
"1927","KIF5B",0.00902918492992197,0.311207662925541,0.725976205452527
"1928","MUC1",0.160413005577817,0.0387115631797044,0.335773961781813
"1929","PRKCG",0.0135532284213049,0.697493204764541,0.916862673065501
"1930","IFIT3",9.02809353260264e-07,0.643437035911788,0.895081147805795
"1931","PDK3",0.167428610611766,0.00572565327892563,0.117902241510433
"1932","EIF4G1",4.3834481798792e-11,0.556806279556437,0.871592691093276
"1933","LMO3",0.163731882069881,0.097431287034665,0.496564339692765
"1934","CSF1",4.28733188908106e-05,0.0846814173931261,0.471280002378493
"1935","RPN1",2.5117519781246e-13,0.147221178989688,0.569536355451261
"1936","HMOX1",7.79639373827974e-05,0.1484064119665,0.570056694014953
"1937","RGS1",1.92254957957565e-05,0.808072101369306,0.957875840521749
"1938","FCN2",0.153389856042033,0.627697853636583,0.890050315297366
"1939","CCR4",0.0632930955757977,0.0084631626752154,0.153340250491028
"1940","SRP54",0.00384166150762731,0.975246959615823,0.995832321795933
"1941","LRRC41",0.0877527128728996,0.501884792614173,0.843048482038895
"1942","CCT5",0.00809462984176369,0.0118954965592779,0.184234141088098
"1943","DPEP1",0.036327649504449,0.00879631533723867,0.157783906361719
"1944","LGALS3",7.58480016405163e-10,0.86989855532855,0.972152388919129
"1945","MPZ",0.396858612383303,0.427571747990979,0.810266984215346
"1946","ATP6V0D1",0.00283624053347567,0.85829104900012,0.970278650271907
"1947","CASP6",0.00194648405272387,0.890954179978083,0.976004986393973
