"genes","TE.random","pval.random","tau2","I2","pval.Q","num_exp","qval.random","qval.Q"
"SERINC5",0.0432768598922315,0.669089989653617,0.0895251308758608,0.955427857095686,1.31131539753236e-38,10,0.903339824848426,6.73151204175814e-36
"FAM38B",0.464145406895525,0.300826822798237,0.566459194976864,0.958496115381326,3.4359924895623e-11,3,0.734148310186581,4.05776753772245e-10
"GPR97",-0.0555086551812843,0.80947963926112,0.426268368775284,0.960612730646493,1.41185798086215e-39,9,0.947964099365354,8.11045178672883e-37
"PLXDC1",0.118835003965461,0.240454212000244,0.0829864945344535,0.929569361319441,3.38277825473271e-23,10,0.688189652779346,3.31773540455025e-21
"PKHD1L1",-0.186192542784466,0.46562975097215,0.461290445311361,0.960330365507687,1.09031825074563e-34,8,0.822305179474235,4.17557276757775e-32
"APLNR",0.137749215279909,0.431967365257696,0.279503203108383,0.933803446917246,2.25020382524629e-27,11,0.808441294284246,4.14432577799368e-25
"GALNTL4",-0.618862250208641,0.0145301108553358,0.290845874806098,0.943304840141885,1.73494931473246e-14,5,0.238319500072527,3.85798360521199e-13
"GRB10",-0.230084955670357,0.00450882177311662,0.0513426991385662,0.905969378665204,2.90147934719157e-18,11,0.130384864093038,1.28683809208991e-16
"LAMA2",-0.00937700359138298,0.959752531332693,0.351536127009633,0.958209983441701,9.64955927856285e-46,11,0.990867375464616,8.02810057634089e-43
"MT1A",-0.0628561904721597,0.873122310516144,1.05112811404834,0.954340799053769,8.18832573439973e-30,8,0.966632496022714,2.21977230330182e-27
"FLT3",-0.0070474837968776,0.955948578801245,0.15603102935656,0.943427950608241,1.09886616088112e-32,11,0.990119182910948,3.48846629783931e-30
"STAB1",0.0202152126057092,0.897155686516155,0.237799284331705,0.951575026592038,7.08569943545616e-39,11,0.973408069819457,3.79903711731668e-36
"SLC18A2",0.101747107993711,0.550784225852745,0.273519614391909,0.935767977938019,2.51517066996075e-28,11,0.857416099036612,5.41817167447706e-26
"RASGRP3",0.133894841874195,0.322812184350642,0.159116923478004,0.940255813008735,6.49216436804657e-28,10,0.747097321038651,1.33877307442615e-25
"RTKN2",-0.295033012613202,0.41898821598892,1.10185520366745,0.958542177077311,1.93413332426487e-37,9,0.802168599203672,9.14996759108598e-35
"CABLES1",-0.100163007970969,0.594813976807637,0.297334249539883,0.957484015864945,1.98100113189383e-36,9,0.875748852760161,9.01804043569857e-34
"ST8SIA1",0.0289799605483986,0.785464481145249,0.108877347987053,0.938437610147786,1.01705748998479e-29,11,0.94029992060845,2.72650511787367e-27
"CXCL12",0.383411662199751,0.0180400069935409,0.227732570294573,0.887079690719202,1.03407580732127e-14,11,0.262991691077439,2.4293229798676e-13
"INHBA",0.274853169889092,0.137666600515976,0.310498639045837,0.911363608817897,1.43846491600802e-19,11,0.589822795278669,7.90565900421993e-18
"IFNGR1",-0.0943807547529803,0.414325285334276,0.126376719142174,0.931716248267619,2.00320394138094e-26,11,0.800395872717079,3.26562847930391e-24
"IL18R1",-0.136799374429724,0.474239008826946,0.351952041574674,0.932673551807414,7.47723861567456e-27,11,0.826989608806451,1.288595257717e-24
"GUCY1A3",-0.0339600603735644,0.788918978696448,0.144264816899376,0.922887787002698,5.42592218021509e-23,11,0.940398782227972,5.17435669731421e-21
"IGJ",0.257609539053799,0.38825460033519,0.738283435076944,0.906915661087826,7.34919040312126e-17,10,0.786856031569034,2.53667978334916e-15
"DDIT4",-0.0704177844988148,0.727018300342833,0.338807129632596,0.932299890674518,2.94626770814522e-24,10,0.923135921199129,3.35304721671791e-22
"HMCN1",-0.00923910557249156,0.966867450232738,0.412212231028147,0.951254318715098,2.20097959213443e-31,9,0.993050946451218,6.55593019992931e-29
"NUDT16",-0.202151385168632,0.0798758561185956,0.104139825617607,0.954961032459855,3.24683588016304e-34,9,0.489024535983655,1.20517552739529e-31
"DOCK5",-0.00474592073363512,0.965262194345374,0.103469931254632,0.959701290020594,4.16686850296835e-43,10,0.992494394330741,3.04648595063992e-40
"EDNRA",0.00252275594522899,0.987681575202592,0.249439678968374,0.939351546509086,3.17295819288213e-30,11,0.99751776099093,8.79930601375485e-28
"DGKG",-0.0119721594487574,0.931037592757433,0.170199867244024,0.955650344899754,8.04034221566642e-39,10,0.984403470455706,4.21715949211704e-36
"SSH2",-0.138776397594661,0.526054407230176,0.313712349716753,0.973155631940086,1.85598485485501e-45,7,0.848630294413109,1.49264488643623e-42
"BMP3",0.128687764477081,0.339259617921803,0.161850133418822,0.927059829342121,2.70153222482853e-22,10,0.75810834632427,2.3530638262974e-20
"ADAMTS2",-0.105027613842516,0.301519255765715,0.0838372112508658,0.937231601143316,2.0626757666582e-26,10,0.734200165790091,3.34001196121895e-24
"SELENBP1",-0.0942193356367195,0.501307090465492,0.185102958422028,0.947704672257455,1.08872113586683e-35,11,0.838186844882947,4.52889221466535e-33
"ADIPOR2",-0.0634779699225963,0.643267074209672,0.168725620977594,0.950102938001117,4.23829025798677e-34,10,0.89518661127709,1.50378278021245e-31
"S100A8",0.0917676668240548,0.748393596979712,0.818448349881646,0.950683517173106,4.26216586509693e-38,11,0.930123747711817,2.09863828218763e-35
"CYSLTR1",0.178569361230562,0.203259279118472,0.165070567404424,0.939052215867978,1.5503457311194e-24,9,0.658103380397683,1.8891510835716e-22
"FLT1",-0.100805089136764,0.637224211939685,0.412629778269607,0.950178754041981,3.71426598635004e-34,10,0.891884705967559,1.35778932504042e-31
"P2RY1",-0.155030897852476,0.23976782384973,0.169477624672568,0.935202290415824,4.79370210837036e-28,11,0.687850976731541,9.97048713522859e-26
"SPARCL1",-0.369598380120592,0.0506761946131703,0.338876816696896,0.938710605796187,7.20870022200632e-30,11,0.409156002127399,1.97641261654939e-27
"GPD1",0.15740865347349,0.370894015817051,0.265776460284406,0.928255401125993,1.02287708435972e-22,10,0.775909754280008,9.31281336390451e-21
"SHISA2",0.0761523651191416,0.729367823004744,0.392540977372743,0.946993861340936,1.25684186287681e-28,9,0.923826450170129,2.94406054617755e-26
"GATM",0.131256785462122,0.182688075447865,0.0875440038195425,0.916688687087819,4.98560929090112e-21,11,0.639145654503322,3.45654584372331e-19
"GBE1",-0.176176367194669,0.108008772344356,0.118438361066492,0.946981953540758,3.79626454137933e-35,11,0.542449552529616,1.47729797725579e-32
"S100A9",0.219933191520341,0.496742893536756,1.05818598244685,0.953809802010829,5.78260319626669e-41,11,0.837026739755107,3.67149650832438e-38
"SEC14L1",0.0266954741895606,0.857750366830632,0.226659928098599,0.950167498133159,1.16863449153933e-37,11,0.961180820041578,5.63912887547388e-35
"ARHGAP26",0.0655881769856429,0.807936709631574,0.625986871587641,0.966124467565857,1.47316367948553e-46,9,0.947380819495425,1.36703923442105e-43
"MAMLD1",-0.10468855050289,0.278662940649357,0.0805452517573187,0.916957429786941,3.14384037899701e-19,10,0.719137950159162,1.65253674997954e-17
"BMP5",-0.0279699378688569,0.865316661292411,0.255672729248517,0.929940013833703,1.1587605041202e-25,11,0.963367388697857,1.66413182636358e-23
"WIPI1",-0.0780288442721423,0.361812564592134,0.0615019207491092,0.930504363472894,1.49946771597671e-23,10,0.769495063001903,1.53947479078171e-21
"LAMC1",-0.0821153610067479,0.468446679416564,0.117729529067456,0.93233946199224,1.05807791435229e-26,11,0.823552447153381,1.78519201675369e-24
"TBC1D16",0.0325856725391515,0.776546590071809,0.102708786962442,0.957417494342505,2.28401745539922e-36,9,0.937068528543396,1.02049053974846e-33
"FAM150B",-0.0302986673445162,0.916588894093343,0.533962367114766,0.937592938194062,3.26016737604729e-21,8,0.978538782360932,2.33406701133214e-19
"OLR1",0.278021134133588,0.174564975082952,0.390072737818432,0.910304453619714,2.67259549502309e-19,11,0.631299963627887,1.42030201560401e-17
"PHC2",-0.0311204860322045,0.783511545460994,0.107348529812849,0.927257813040891,2.30541297715571e-22,10,0.939645245915966,2.02264359635767e-20
"ADAMTS15",-0.137617878928449,0.424950026662886,0.206120408150207,0.948814316508816,2.42802351586845e-26,8,0.805122830714156,3.85400811627356e-24
"LRRC36",-0.266058461157503,0.139631049560581,0.273093634314091,0.94577146482302,4.27165612049379e-31,10,0.593530361654006,1.25685667340431e-28
"VCAM1",0.434722332401308,0.0254575343104749,0.331602848505145,0.885635397954153,1.72128371569837e-14,11,0.303325633197875,3.83112658751426e-13
"PTGS2",0.620935464839919,0.00526383945010447,0.428029671084986,0.890156765987998,3.33220558202484e-15,11,0.1422179780657,8.46274990289614e-14
"PRR16",-0.0970138823053881,0.401846063580642,0.107750252137115,0.926288366513814,4.96940646651666e-22,10,0.793789473645175,4.13437482129819e-20
"SLC44A3",0.00388596312039482,0.976865200143386,0.140887062562855,0.952771929136571,1.73044702620467e-32,9,0.995281054390156,5.42214225990131e-30
"ANGPTL1",-0.42057644020197,0.00625350606975757,0.175161806681379,0.902457670974939,1.91916133042054e-14,9,0.154905894194087,4.24803719440884e-13
"KCNA3",0.311820636110365,0.0337333358411898,0.183966279793904,0.919533147524137,6.18222178440131e-20,10,0.346616488481928,3.60286147324276e-18
"EPHX1",0.0644365996393905,0.6154194403678,0.146079891881108,0.921722683452241,1.3427040087469e-22,11,0.883122155723442,1.20907680631165e-20
"ITGB6",0.24824666656812,0.372668112413634,0.340431297396279,0.960094408909521,8.75950143644312e-21,5,0.777130007537934,5.82205209799072e-19
"TMEM178",-0.192081321421671,0.493606942837551,0.36821987666546,0.969737415378781,1.33322041565322e-27,5,0.835385431386195,2.59408136842462e-25
"OSBPL10",0.0987612539936297,0.277739279468995,0.0705685014777481,0.913487408648304,2.40098424970133e-18,10,0.718530516378774,1.08277657929989e-16
"ALDH5A1",0.0496291153122396,0.552912829813676,0.0638315503155773,0.907530816291035,1.26238837432712e-18,11,0.858082517669114,5.93716263301958e-17
"AQP3",0.337686613280165,0.0914604289836148,0.391282468027928,0.923044459021751,4.79314387295705e-23,11,0.514014854434585,4.60733793716473e-21
"GLT1D1",0.22885389192916,0.379915895690689,0.557625837029031,0.953451812197693,5.24297434226007e-33,9,0.781634758704635,1.73283893090012e-30
"SLC40A1",-0.0677041654631995,0.664384367371497,0.187745940255095,0.934180329875718,1.5906714519781e-22,9,0.902292433744747,1.42141222673613e-20
"KALRN",-0.177461878608544,0.181741541319835,0.155279926318475,0.939031053242714,2.74842397698092e-27,10,0.638522503012722,4.95956761168552e-25
"ACOX2",-0.0460072688900911,0.590580509231933,0.0640341513878919,0.927016244948282,1.72055650709761e-24,11,0.874561703682547,2.02496911447532e-22
"ICOS",0.297727879930574,0.0373803136248162,0.163014788316807,0.890969909076906,5.03528258416109e-14,10,0.362927495704604,1.04639330670159e-12
"TCEAL4",-0.293559316370789,0.0802252668828402,0.208115252250797,0.942446878525078,3.51097513415767e-23,8,0.489991727704846,3.41569746217025e-21
"CEBPG",-0.166348896547981,0.0251596879664816,0.0411403893999735,0.915654565747708,6.88294055442213e-19,10,0.303197989755975,3.39600627313993e-17
"GLCCI1",0.0107553122573362,0.936378939816472,0.139817012574057,0.929704816147986,6.27662307443759e-21,9,0.985216871877328,4.25382261002685e-19
"ARRDC2",-0.186983429005201,0.271888450038882,0.214982857659136,0.90446945958455,8.60086999569221e-15,9,0.71413188180124,2.04044434991215e-13
"NAALADL2",0.104432278563999,0.401082457304902,0.0979531130440282,0.941213530563806,9.30448334150645e-20,7,0.793384967401441,5.28210046071826e-18
"FGR",-0.0286662928189473,0.819829355648177,0.140797021238977,0.909190753309716,5.04434689606358e-19,11,0.951035466675583,2.55682683952366e-17
"MT1M",-0.00298897747013868,0.994000752537365,1.40415127291944,0.932948332846483,1.60142798459159e-24,10,0.998559014558148,1.92227129274832e-22
"DSEL",-0.144582510259037,0.431099263209749,0.286895626199315,0.954830229786018,4.16310818284963e-34,9,0.808045000441073,1.49915389742706e-31
"SPTLC3",0.130776743133969,0.291986952820446,0.133619930661696,0.918670792633917,1.07836319490886e-19,10,0.728066268158216,6.05062065199211e-18
"HSD17B6",0.151386672588825,0.567688440000362,0.558837863676166,0.940060416406192,5.40013023608985e-25,9,0.864933413428186,7.04264552465621e-23
"SEMA6D",-0.20515144620249,0.305821754143459,0.36005712746936,0.942090392184492,6.65061765686634e-29,10,0.736922817670771,1.6542211567754e-26
"PRR5L",-0.0266246752570486,0.814339821767462,0.0999474007384439,0.938187356406143,3.7252522882198e-24,9,0.949984376742267,4.18042613757577e-22
"CXXC5",-0.154807293654843,0.219467448875623,0.124993392458109,0.953342049906408,6.37294404876123e-33,9,0.671965880586568,2.05013361419283e-30
"SORT1",-0.0658568343399477,0.503914949211522,0.0828323724514089,0.929064081214639,5.20276366633547e-23,10,0.838690585836421,4.98123329276492e-21
"HLA-DOB",0.194564451386727,0.11928658592799,0.141082390261171,0.899678336435954,6.31734191813899e-17,11,0.561347271052197,2.22508771472904e-15
"ACSL1",0.00630826457553761,0.96657530108901,0.214010383738534,0.933722587677834,2.45556007266937e-27,11,0.992913624105869,4.4882801419162e-25
"PREX1",-0.176223847381411,0.20713714133952,0.148504284864631,0.93659163904373,1.76088592676148e-23,9,0.660369144788034,1.79261159303689e-21
"FRZB",0.252276855261951,0.131174809979201,0.249369243493535,0.897271787414773,1.85050271926028e-16,11,0.580398536945857,5.88842543674124e-15
"RPN1",0.0980617227685334,0.620663873997276,0.40809672662644,0.965123248676615,9.91769963740765e-56,11,0.885135199725369,1.84814218072977e-52
"C5orf13",0.147035628584605,0.590281209700399,0.347936511416105,0.960437621972416,5.71915136549282e-21,5,0.874561703682547,3.89790861568489e-19
"ANO2",-0.0774879633735325,0.565658035862695,0.153745923493214,0.929009284719867,5.44935499487262e-23,10,0.864246083298126,5.1762436205233e-21
"C4orf31",0.0164578949951536,0.969175315884858,0.507647360517524,0.960643896080591,9.22578165989189e-12,3,0.993807409255903,1.22235274084685e-10
"GRASP",-0.158385695413085,0.388844774093628,0.222707359562029,0.936157234739096,1.0882545637691e-20,8,0.786856031569034,7.13486898371116e-19
"RSPO2",0.166574962107278,0.39329341073738,0.274937138725926,0.914559940292119,8.4924615686509e-17,9,0.788538279820482,2.90223258168329e-15
"MAP3K6",-0.101503835363663,0.359496740929084,0.0942580516571756,0.912194575483099,4.90799019114486e-18,10,0.768820898822377,2.08110860003079e-16
"TMEM120A",-0.0853592273273449,0.233126096479624,0.0361982729380153,0.930581317421191,3.17507856678546e-21,9,0.683165874664887,2.28672001733829e-19
"PIK3R1",-0.204384365964392,0.0926322888892844,0.126825129949844,0.916174511365639,7.03220003357882e-21,11,0.516517939800303,4.71294139472656e-19
"STAC",0.0502992209090241,0.682186114279102,0.127018690561335,0.896752681675551,2.31738779393459e-16,11,0.907595678222712,7.25183077876263e-15
"FAM65B",0.0293453814261866,0.853262354387037,0.222839160793312,0.930706862840017,1.25349189708759e-23,10,0.960711567010967,1.31491300004488e-21
"TLR4",-0.0636942379032688,0.666707028366359,0.220672042883104,0.945174672484638,7.44553759668893e-34,11,0.903180605698087,2.53011951542696e-31
"TINAGL1",-0.248200450651587,0.178240703651867,0.26039954915492,0.92966436099103,6.47446481478199e-21,9,0.635515230907534,4.37561379793404e-19
"BCL6",-0.0503493125002189,0.632542896948652,0.0955565891748292,0.921649252022205,1.42028907698379e-22,11,0.88970318582007,1.27387786469844e-20
"MPO",0.0239354769375878,0.860081587022365,0.169894649610256,0.918809567705499,1.15050361021094e-21,11,0.96186096459111,9.0713073867841e-20
"C5AR1",0.119903371205679,0.450868430211924,0.2344550186223,0.92779035118552,8.60910947204715e-25,11,0.81777947795242,1.09900520757715e-22
"RXRG",0.0654118885683005,0.497098121839343,0.0819464739894169,0.903748097103495,9.03235695548054e-18,11,0.837118813331217,3.69362163160812e-16
"CNTN1",0.183886552178002,0.0627567124014802,0.0880733932693276,0.900056279114401,5.31009931529298e-17,11,0.44612623998788,1.8865036727969e-15
"STARD8",-0.17497698751669,0.134437639775176,0.118812216656529,0.931013864346532,9.53351205760932e-24,10,0.58501598232475,1.02228909072862e-21
"CARS",-0.019634736117532,0.81314998947964,0.0631279213867055,0.914720531431487,1.81720416035356e-20,11,0.949559056613038,1.15682545585357e-18
"MCF2L",0.0517849246188036,0.696602565654214,0.155832093488278,0.926853728741841,3.18337107010678e-22,10,0.912660305673465,2.75287433005256e-20
"FREM1",0.132732831898069,0.222229040841819,0.0857406348701993,0.925865658115378,1.02210656779318e-19,9,0.674047159903592,5.74833686740001e-18
"FAM189A2",-0.119975638179034,0.509488673586897,0.299486451240478,0.941497374647129,1.41145796457213e-28,10,0.84130133699143,3.21266474634262e-26
"KIAA0748",0.104611255000531,0.703268157093166,0.282404958344395,0.963400516932417,1.1608129502064e-17,4,0.915135613517111,4.66005558230113e-16
"ANK2",0.258996113660932,0.00138386423479752,0.0543530287462149,0.859648745015069,2.54218000458762e-11,11,0.0631162427088086,3.07598680896116e-10
"FPR1",0.0164909682817122,0.935737886787146,0.389221648018773,0.916712277741061,4.90703494430086e-21,11,0.985097577019612,3.42173503182505e-19
"CHN1",-0.0533826880540895,0.748632430220763,0.243939524011189,0.936745124512325,3.48592646148981e-26,10,0.930186116209754,5.32309795799776e-24
"ATP1A1",-0.0309346677514648,0.753640619857483,0.0896601469092502,0.936053008391103,1.80927881606736e-28,11,0.93222457608061,4.00481376103277e-26
"SIGLEC10",-0.02179251664312,0.932472677194927,0.489357028973856,0.939353391659586,6.86640519306279e-22,8,0.984457627509869,5.57797165296384e-20
"PICK1",-0.168476210433998,0.0147346183371448,0.0281701409108214,0.848306802509402,1.21195676952264e-08,9,0.240027772871804,8.62308492429158e-08
"PIK3C2B",-0.0629939561588132,0.528632472820767,0.083946659883233,0.931943750842517,4.09716605029441e-24,10,0.849446868324364,4.57649654145617e-22
"MFGE8",-0.178212192784737,0.122469646612905,0.11338500459101,0.90675397838985,1.91681159588773e-18,11,0.565841662931743,8.70939988210608e-17
"TMTC1",-0.117939070871258,0.551052588977272,0.325940179063551,0.943524031811862,1.0748896827239e-26,9,0.857416099036612,1.80096273438052e-24
"RUFY3",0.0456714846346334,0.702063373584143,0.125538224181977,0.918919354145264,9.19741144065897e-20,10,0.914668982079319,5.23363079784856e-18
"FRMD6",0.106094822671655,0.332439741108549,0.086564917540021,0.893666256421134,4.42641908241513e-13,9,0.753902963974618,7.70535448783765e-12
"IL18RAP",-0.165208986257096,0.345517799135856,0.255163085184019,0.901947265191089,7.1247410087806e-16,10,0.76095919121413,2.06113460813968e-14
"SLC47A1",0.0189079261027015,0.885281283052154,0.138904706066544,0.91098417023292,9.40074651325782e-18,10,0.970695397027782,3.83776330161373e-16
"TSPAN14",-0.130024738075274,0.180689771018231,0.078982147088601,0.935085859903045,1.96454840888071e-25,10,0.636995874746092,2.70849482634657e-23
"SLC25A37",-0.0409700406178524,0.79101957556968,0.194405989854262,0.942883742331714,2.29991036773169e-26,9,0.940873244438042,3.6993291628175e-24
"CRISPLD2",-0.17504622216708,0.396232618284151,0.377532811871348,0.928901773497404,5.9663736987711e-23,10,0.790136216546943,5.60119448366733e-21
"WBSCR17",-0.0953932391183226,0.361573593854784,0.0742542869590848,0.89196062923159,7.65249634106014e-13,9,0.769495063001903,1.26460122753944e-11
"NLRP12",0.108492718623417,0.429021320252235,0.133131915541723,0.933774222789673,2.26749741634029e-22,9,0.806651880239179,1.99663905708183e-20
"ADM",0.0619268856474827,0.727322651225261,0.282057665981,0.907763470595265,1.11237771807848e-18,11,0.923171229498758,5.32506690557133e-17
"LDLRAD3",-0.102153710113934,0.450303489863067,0.144271221213517,0.929332339911393,8.34102898912414e-21,9,0.817430765173893,5.55922669670161e-19
"ELTD1",-0.21998514790876,0.146005416482933,0.154654329836508,0.910674294880598,5.71245157962973e-16,9,0.599125521579809,1.6890235203643e-14
"SLA",-0.054346316731248,0.692928433164192,0.172033205486998,0.905881453061538,3.03809431071266e-18,11,0.910923394824218,1.34249270026675e-16
"LRRC8A",-0.101042256424467,0.373871961447676,0.0946253361743622,0.927128131499559,4.22175216847805e-20,9,0.778194644560529,2.54645536422175e-18
"SLC11A1",0.0401191832680533,0.780091909384065,0.171869180375416,0.917143802947006,2.80462438466438e-19,10,0.938302872040197,1.48719060502852e-17
"APCDD1",-0.233840538672519,0.0903800762135528,0.143864865520613,0.918856042875411,8.28618870104989e-18,9,0.511421052482784,3.41638245079345e-16
"ZBTB16",-0.22619804194928,0.388703684483577,0.617899430289316,0.930301780629253,8.16548491378815e-26,11,0.786856031569034,1.20864205223906e-23
"CD83",0.310734664782731,0.0382533232710911,0.180433777090661,0.862807992703284,1.22269621958424e-11,11,0.365600430430663,1.57585425693958e-10
"SLC25A13",0.097559937428917,0.328104616299244,0.101226688418866,0.94442556867685,2.41247274579349e-33,11,0.750918239181546,8.08412915802216e-31
"GLT8D2",0.0741421280278856,0.50748470236414,0.0969049852662412,0.881056636122732,1.1671714567955e-12,10,0.840189625604859,1.85667704635774e-11
"ISLR",0.045514796510928,0.785933889255572,0.230631850036655,0.894632402999453,1.34783234495042e-14,10,0.940300034184272,3.08238397977429e-13
"TBC1D8",-0.0593499510306261,0.64577671445209,0.137655971866385,0.937515709893158,7.23415018059306e-24,9,0.895855986465566,7.96978727886615e-22
"HMGB2",-0.175196972106386,0.0427419636501815,0.0649566437749304,0.895590766201315,3.80215318442208e-16,11,0.382931807273646,1.16414403401715e-14
"SAP30",0.110439912290401,0.3198537513311,0.104253512697272,0.932846860196554,1.76313727628776e-24,10,0.744717990087648,2.06501034296091e-22
"GEM",0.215586780149406,0.328147706262943,0.423926167825063,0.900264200894522,1.458250523378e-15,10,0.750945623542258,3.92669758677913e-14
"FOSB",0.671773849078902,0.028220331642652,0.805351572637744,0.859641326817609,2.54644855228012e-11,11,0.319728901602015,3.07960722911591e-10
"ITGB7",0.0720709803828987,0.557390036818735,0.137439169880138,0.895194233624969,4.49030699850539e-16,11,0.859232493359731,1.35252979966217e-14
"MS4A2",0.091837732720639,0.658082336647848,0.413290981368069,0.913372401204028,4.25505765076293e-20,11,0.900751831639112,2.56014403840292e-18
"HRH2",-0.023702168497416,0.849892139747413,0.13365891044753,0.911543387370275,6.97831341133458e-18,10,0.959803713310371,2.89786175000464e-16
"CDK6",0.06713974320213,0.368223913448801,0.0484435308285449,0.894273811429448,6.57344816986271e-16,11,0.774285462343814,1.915429758385e-14
"PLA2R1",0.0969752012864835,0.194634752872792,0.0523721920401889,0.89213492769648,1.5525307040723e-15,11,0.650450295186121,4.16496251912769e-14
"CD177",-0.0103293304671302,0.934410290259031,0.124793315216384,0.909863625594241,1.68838468865261e-17,10,0.984702893095734,6.50729351168075e-16
"CD200",0.0501125201956813,0.743218421327069,0.214678833044501,0.897016827148172,2.06732207534369e-16,11,0.928548002500104,6.53056601733778e-15
"PRICKLE1",-0.161618350813824,0.276081990816775,0.165819283288454,0.930565842400173,3.21400475647965e-21,9,0.717396897408328,2.30786585594002e-19
"APOLD1",0.0314401200039817,0.888263297600481,0.399310950966734,0.906871828848105,7.5062128783116e-17,10,0.971712097115518,2.57980624095476e-15
"LIMA1",0.0605141827475639,0.557469187117329,0.0935555351929776,0.902578948310411,5.40925151833037e-16,10,0.859232493359731,1.60330480814198e-14
"SLED1",-0.415383080928492,0.145582774194571,0.401719002838826,0.944292635788619,7.565614550039e-18,6,0.598691736474541,3.13635021046033e-16
"TBC1D14",-0.0811576006813449,0.423639866541544,0.0787113149282234,0.946889579932208,1.44911832647639e-28,9,0.804459626803476,3.26755867877531e-26
"COL4A3",-0.144171894849064,0.330800513239936,0.198050503446465,0.918674190191039,1.2663787854384e-21,11,0.752803620348985,9.85610353428138e-20
"RPGR",-0.162530881590969,0.202318299710309,0.138867202662148,0.918504746223929,1.19862429631728e-19,10,0.657438525175062,6.67880101553049e-18
"EIF2B2",-0.107765506835123,0.132250376674033,0.0473637921978246,0.888990317540762,5.15855211843098e-15,11,0.58226365657197,1.27260109367469e-13
"ITM2C",0.26943365633202,0.00542125748545555,0.0672183722017057,0.853208692867338,7.4862298910382e-10,10,0.144375865182649,6.76227138079665e-09
"PLAT",-0.0205733173023613,0.888322701182341,0.181223913884146,0.907442147643068,1.32451348486468e-18,11,0.971712097115518,6.2051527862777e-17
"CHD3",-0.00563365448677216,0.939684347115828,0.0361273258995288,0.873076195561984,1.18188908969636e-10,9,0.986085924687222,1.24684906283796e-09
"SERPINA3",-0.00653437207495494,0.982676093027619,0.842252856382901,0.927494823602104,1.12341394555638e-24,11,0.996563843339523,1.40438384789838e-22
"SEL1L3",0.14816005058056,0.148453166340009,0.0810435292974825,0.885796501396923,4.80219142058399e-12,9,0.601769076660853,6.77162316799707e-11
"FCAR",0.193325790357068,0.240744629378144,0.256132281825636,0.924934470567306,1.02963593987787e-23,11,0.688205004656457,1.09436239301469e-21
"DCC",0.0877444907775776,0.46312731459995,0.13561303315201,0.901292851762771,2.97917102968884e-17,11,0.820744954752018,1.09774946899505e-15
"KAL1",-0.0703253612624844,0.764301511956868,0.433975859548637,0.924682437268584,2.27710024028529e-19,9,0.934083964377915,1.21817289351138e-17
"FAM46C",0.284646409783075,0.00372422731384931,0.0610228849650007,0.838759836358354,4.84446497621625e-08,9,0.116241180337959,3.01709877339105e-07
"KCNMB4",-0.26253944067386,0.0337692320885393,0.10937504229153,0.836407140897159,1.2101615662253e-08,10,0.346616488481928,8.61285194935629e-08
"CSGALNACT2",0.0696839830760224,0.509932112232255,0.0863859627841462,0.932505481850131,6.67309314362794e-22,9,0.841344862028389,5.45768536529869e-20
"TSPYL1",0.024497322556264,0.646370404656382,0.0201873718650026,0.884114529368568,4.69993638220701e-13,10,0.895902912484557,8.13453121187292e-12
"RAB30",0.10162509560058,0.341533854762705,0.105923583237249,0.898203184988424,1.22848922210466e-16,11,0.758904707483863,4.07139553045592e-15
"RGS18",0.0180075631781841,0.900792297923378,0.147721311171193,0.922190009674947,1.13398029177377e-18,9,0.9746363411811,5.4070242094122e-17
"PIM2",0.329955956026056,0.000500082314263384,0.0665032509786419,0.821505326320383,8.97378533844462e-08,10,0.0331086830676393,5.24111640911773e-07
"IGLL5",0.295597677104452,0.228253687461741,0.312285389067295,0.87005495688831,2.73434268638687e-08,7,0.678770556846579,1.79465413477845e-07
"OLAH",-0.0862143399751112,0.544378224390521,0.149242880279621,0.912687715760614,2.1746684815799e-16,9,0.854525411643814,6.84963791841753e-15
"HDC",0.112783120342963,0.417473104685093,0.172238419292131,0.887145687757274,1.00994631574953e-14,11,0.801343748466815,2.37494880702621e-13
"IRS2",-0.157900249225648,0.230584264564052,0.141069493413268,0.898279997496728,3.28708614749979e-15,10,0.680692499782362,8.35695758490279e-14
"PIK3R3",0.0764185837573247,0.664052745835994,0.278894828366183,0.919206739794032,7.64233357818436e-20,10,0.902292433744747,4.41116225456589e-18
"TNFSF10",-0.0984769575020862,0.587419485164669,0.294044128957289,0.91280404284147,6.04141652842374e-20,11,0.873634346026254,3.52932824652009e-18
"MAPK7",-0.134380632432422,0.0279405265253509,0.0298212917928159,0.843008518743866,7.18776874341248e-10,11,0.317981643149595,6.52442800874014e-09
"ARG1",0.062278261226051,0.767552888099689,0.344796396443175,0.91776147111558,1.91372726332172e-19,10,0.934550291433266,1.03294178259873e-17
"LILRB3",-0.0814785461684,0.677056687423878,0.29191317337147,0.916347787051465,3.32235628444455e-17,9,0.906280910881591,1.20720617582521e-15
"IL17RA",-0.02838327683474,0.776468285972369,0.0845300855008721,0.931250244083419,7.70877202945122e-24,10,0.937068528543396,8.45407012520771e-22
"DCBLD2",0.164331972417311,0.0597681607478338,0.0714433479556169,0.89294279035454,1.12692335548554e-15,11,0.438288549844012,3.11090157869561e-14
"MMP8",-0.162855574657786,0.441417337254437,0.420460619012278,0.892142407602043,1.54796754552795e-15,11,0.8131533725039,4.15899921725533e-14
"EPHX2",-0.0123950079755929,0.893328649624135,0.0756709675250272,0.894119154981257,7.00341692390691e-16,11,0.972616337672419,2.03335066333456e-14
